CustID	age	default	balance	housing	loan	contact
1766	51	no	421	yes	no	unknown
1767	44	no	161	yes	no	unknown
1768	46	yes	289	no	no	unknown
1769	29	no	110	yes	no	unknown
1770	39	no	245	yes	no	unknown
1771	42	no	0	yes	no	unknown
1772	50	no	156	yes	no	unknown
1773	42	no	0	yes	no	unknown
1774	39	no	20	yes	no	unknown
1775	55	no	92	yes	no	unknown
1776	46	no	89	yes	no	unknown
1777	42	no	166	yes	no	unknown
1778	45	no	103	yes	no	unknown
1779	43	no	-454	yes	no	unknown
1780	42	no	445	yes	no	unknown
1781	30	no	4	no	no	unknown
1782	47	no	1001	yes	no	unknown
1783	51	no	-69	yes	no	unknown
1784	38	no	42	yes	no	unknown
1785	57	no	1617	yes	no	unknown
1786	42	no	221	yes	no	unknown
1787	32	no	210	yes	yes	unknown
1788	46	no	0	no	no	unknown
1789	29	no	185	yes	no	unknown
1790	59	no	836	yes	no	unknown
1791	32	no	301	yes	no	unknown
1792	44	no	503	yes	no	unknown
1793	40	no	407	yes	no	unknown
1794	31	no	53	yes	no	unknown
1795	46	no	2303	yes	no	unknown
1796	43	no	144	yes	no	unknown
1797	34	no	205	yes	no	unknown
1798	39	no	305	yes	no	unknown
1799	30	no	251	yes	yes	unknown
1800	56	no	0	yes	no	unknown
1801	29	no	8	no	no	unknown
1802	40	no	139	yes	no	unknown
1803	36	no	184	yes	no	unknown
1804	37	no	238	yes	no	unknown
1805	35	no	0	no	no	unknown
1806	35	yes	0	yes	no	unknown
1807	47	no	222	yes	no	unknown
1808	31	no	414	yes	no	unknown
1809	56	no	223	yes	no	unknown
1810	57	no	197	no	no	unknown
1811	36	no	-251	yes	no	unknown
1812	45	no	-139	yes	no	unknown
1813	47	no	733	yes	no	unknown
1814	29	no	0	yes	no	unknown
1815	57	no	1	no	no	unknown
1816	45	no	97	yes	no	unknown
1817	31	no	435	yes	no	unknown
1818	31	no	0	yes	no	unknown
1819	37	no	147	no	no	unknown
1820	30	no	3	yes	no	unknown
1821	58	no	1109	yes	yes	unknown
1822	33	no	404	yes	no	unknown
1823	39	no	981	yes	no	unknown
1824	33	no	95	yes	no	unknown
1825	34	no	302	yes	no	unknown
1826	36	no	-290	yes	yes	unknown
1827	37	no	259	yes	no	unknown
1828	35	no	527	yes	yes	unknown
1829	55	no	102	yes	no	unknown
1830	34	no	872	yes	no	unknown
1831	40	no	490	yes	no	unknown
1832	42	no	19	yes	no	unknown
1833	37	no	16	yes	no	unknown
1834	42	no	386	yes	no	unknown
1835	35	no	539	yes	no	unknown
1836	44	no	-329	yes	no	unknown
1837	30	no	-174	yes	no	unknown
1838	45	no	68	yes	no	unknown
1839	35	yes	-532	yes	no	unknown
1840	36	no	0	yes	no	unknown
1841	49	no	64	yes	no	unknown
1842	31	no	1415	yes	no	unknown
1843	31	no	147	yes	no	unknown
1844	39	no	72	yes	no	unknown
1845	37	no	-196	yes	no	unknown
1846	33	no	716	yes	no	unknown
1847	37	no	0	yes	no	unknown
1848	42	no	-246	yes	no	unknown
1849	56	no	-203	yes	no	unknown
1850	37	no	245	yes	yes	unknown
1851	36	no	342	yes	no	unknown
1852	29	no	3	yes	no	unknown
1853	54	yes	-248	yes	yes	unknown
1854	38	no	376	yes	no	unknown
1855	43	no	370	yes	no	unknown
1856	47	no	594	yes	no	unknown
1857	47	no	387	yes	no	unknown
1858	38	no	208	yes	no	unknown
1859	40	no	563	yes	no	unknown
1860	33	no	392	yes	yes	unknown
1861	33	no	165	no	no	unknown
1862	53	no	236	yes	no	unknown
1863	37	no	52	yes	no	unknown
1864	40	no	1265	yes	no	unknown
1865	37	no	693	yes	no	unknown
1866	35	no	118	yes	no	unknown
1867	49	no	3659	yes	no	unknown
1868	26	no	24	yes	no	unknown
1869	38	no	673	yes	no	unknown
1870	52	no	273	no	no	unknown
1871	33	no	327	yes	no	unknown
1872	31	no	299	yes	no	unknown
1873	32	no	0	yes	no	unknown
1874	35	no	109	yes	no	unknown
1875	55	no	552	no	no	unknown
1876	32	no	473	yes	no	unknown
1877	37	no	414	yes	no	unknown
1878	45	no	154	yes	no	unknown
1879	31	no	344	yes	no	unknown
1880	38	no	8	yes	no	unknown
1881	37	no	78	yes	no	unknown
1882	38	no	266	yes	no	unknown
1883	33	no	98	yes	yes	unknown
1884	38	no	83	yes	no	unknown
1885	37	yes	45	yes	no	unknown
1886	29	no	8	yes	no	unknown
1887	42	no	263	yes	no	unknown
1888	40	no	306	yes	no	unknown
1889	32	no	233	yes	no	unknown
1890	47	no	447	no	yes	unknown
1891	29	no	872	yes	no	unknown
1892	53	no	-291	yes	yes	unknown
1893	31	no	309	yes	yes	unknown
1894	59	no	202	yes	no	unknown
1895	29	no	56	yes	yes	unknown
1896	59	no	229	yes	yes	unknown
1897	44	no	143	yes	no	unknown
1898	38	no	100	yes	no	unknown
1899	49	no	326	yes	no	unknown
1900	43	no	167	yes	no	unknown
1901	52	no	545	yes	no	unknown
1902	40	no	2100	yes	yes	unknown
1903	32	no	0	yes	yes	unknown
1904	47	no	192	yes	no	unknown
1905	33	no	442	yes	no	unknown
1906	35	no	267	yes	no	unknown
1907	27	no	0	yes	no	unknown
1908	50	no	377	yes	no	unknown
1909	44	no	7624	no	no	unknown
1910	43	no	66	yes	no	unknown
1911	51	no	37	yes	no	unknown
1912	32	no	64	yes	no	unknown
1913	47	no	34	yes	no	unknown
1914	34	no	627	yes	no	unknown
1915	57	no	1013	yes	no	unknown
1916	43	no	140	yes	no	unknown
1917	40	no	8823	yes	no	unknown
1918	28	no	97	yes	no	unknown
1919	38	no	5	yes	no	unknown
1920	37	no	74	yes	no	unknown
1921	44	no	58544	yes	no	unknown
1922	41	no	169	yes	no	unknown
1923	37	no	444	yes	no	unknown
1924	30	no	542	yes	no	unknown
1925	32	no	-205	yes	no	unknown
1926	30	no	112	yes	no	unknown
1927	35	no	39	no	no	unknown
1928	55	no	1268	yes	no	unknown
1929	52	no	-98	yes	no	unknown
1930	33	no	44	yes	yes	unknown
1931	55	no	-90	yes	yes	unknown
1932	33	no	0	no	no	unknown
1933	40	yes	-94	yes	yes	unknown
1934	39	yes	-345	yes	no	unknown
1935	54	no	-932	yes	no	unknown
1936	39	no	20	yes	no	unknown
1937	49	no	90	yes	no	unknown
1938	52	no	31	yes	no	unknown
1939	27	no	134	yes	yes	unknown
1940	26	no	0	yes	no	unknown
1941	40	no	61	yes	no	unknown
1942	47	yes	-5	yes	no	unknown
1943	31	no	-45	no	no	unknown
1944	53	no	156	yes	yes	unknown
1945	31	no	564	yes	no	unknown
1946	33	no	-6	yes	no	unknown
1947	35	no	528	no	no	unknown
1948	46	no	1481	yes	no	unknown
1949	31	no	2019	no	no	unknown
1950	35	no	1855	yes	no	unknown
1951	29	no	147	yes	yes	unknown
1952	51	no	220	yes	no	unknown
1953	33	no	198	yes	no	unknown
1954	37	no	115	no	no	unknown
1955	43	no	87	yes	no	unknown
1956	42	no	644	yes	no	unknown
1957	28	no	225	yes	yes	unknown
1958	57	no	502	yes	no	unknown
1959	38	no	-32	yes	no	unknown
1960	39	no	106	yes	no	unknown
1961	36	no	301	yes	no	unknown
1962	57	no	906	yes	no	unknown
1963	44	no	187	yes	no	unknown
1964	48	no	852	yes	yes	unknown
1965	46	no	143	yes	no	unknown
1966	43	no	71	no	no	unknown
1967	49	no	1496	yes	no	unknown
1968	29	no	703	yes	no	unknown
1969	53	no	732	yes	no	unknown
1970	30	no	21	yes	no	unknown
1971	41	no	276	yes	no	unknown
1972	33	no	0	yes	no	unknown
1973	47	no	550	yes	no	unknown
1974	58	no	268	yes	no	unknown
1975	31	no	-825	yes	no	unknown
1976	38	no	137	yes	yes	unknown
1977	60	no	42	yes	yes	unknown
1978	33	no	54	no	no	unknown
1979	33	no	1716	yes	no	unknown
1980	52	no	270	yes	no	unknown
1981	42	no	803	yes	no	unknown
1982	30	no	102	yes	no	unknown
1983	33	no	188	yes	no	unknown
1984	46	no	207	yes	no	unknown
1985	51	no	1466	yes	no	unknown
1986	40	no	350	yes	no	unknown
1987	50	no	159	yes	no	unknown
1988	42	no	157	yes	yes	unknown
1989	38	no	0	no	no	unknown
1990	36	no	91	yes	no	unknown
1991	37	no	849	yes	no	unknown
1992	33	no	436	yes	no	unknown
1993	38	no	-1	yes	no	unknown
1994	52	no	297	yes	no	unknown
1995	29	no	313	yes	yes	unknown
1996	37	no	310	yes	no	unknown
1997	34	no	475	yes	no	unknown
1998	43	no	61	yes	no	unknown
1999	49	no	1377	yes	no	unknown
2000	33	no	56	no	no	unknown
2001	47	no	0	yes	no	unknown
2002	50	no	73	no	no	unknown
2003	30	no	660	yes	no	unknown
2004	44	no	-79	yes	no	unknown
2005	44	no	558	yes	no	unknown
2006	30	no	342	yes	no	unknown
2007	40	no	-4	yes	no	unknown
2008	41	no	225	yes	no	unknown
2009	34	no	267	yes	no	unknown
2010	53	no	46	yes	no	unknown
2011	35	no	624	yes	no	unknown
2012	34	no	1107	yes	yes	unknown
2013	39	no	573	yes	no	unknown
2014	39	no	406	yes	no	unknown
2015	52	no	220	yes	no	unknown
2016	34	no	2308	yes	no	unknown
2017	37	no	139	yes	no	unknown
2018	39	no	367	yes	no	unknown
2019	52	no	278	yes	no	unknown
2020	35	no	229	yes	no	unknown
2021	36	no	1722	yes	no	unknown
2022	48	no	-500	yes	no	unknown
2023	31	no	308	yes	no	unknown
2024	43	no	1026	yes	yes	unknown
2025	43	no	548	yes	no	unknown
2026	39	no	356	yes	yes	unknown
2027	40	no	164	yes	no	unknown
2028	58	no	211	no	no	unknown
2029	31	no	19	yes	no	unknown
2030	41	no	108	yes	yes	unknown
2031	37	no	308	yes	no	unknown
2032	44	no	7	yes	yes	unknown
2033	37	no	16	yes	yes	unknown
2034	39	no	867	yes	no	unknown
2035	41	no	277	yes	no	unknown
2036	52	no	196	yes	no	unknown
2037	29	no	365	yes	yes	unknown
2038	60	no	1310	no	no	unknown
2039	32	no	186	no	no	unknown
2040	50	no	148	yes	no	unknown
2041	56	no	862	yes	yes	unknown
2042	48	no	359	yes	no	unknown
2043	29	no	190	no	no	unknown
2044	40	no	4	yes	yes	unknown
2045	42	no	0	yes	no	unknown
2046	34	no	42	yes	no	unknown
2047	23	no	2605	yes	no	unknown
2048	30	no	60	yes	yes	unknown
2049	51	no	98	yes	no	unknown
2050	52	no	-181	yes	no	unknown
2051	45	no	118	yes	no	unknown
2052	41	no	-15	yes	no	unknown
2053	27	no	671	yes	no	unknown
2054	50	no	1557	yes	no	unknown
2055	36	no	-20	yes	no	unknown
2056	46	no	323	yes	no	unknown
2057	44	no	-171	yes	no	unknown
2058	47	no	438	yes	no	unknown
2059	40	no	316	yes	no	unknown
2060	36	no	174	yes	no	unknown
2061	46	no	442	yes	no	unknown
2062	58	no	786	yes	no	unknown
2063	30	no	-317	yes	no	unknown
2064	43	no	667	yes	no	unknown
2065	29	no	-158	yes	no	unknown
2066	41	no	72	yes	no	unknown
2067	44	no	58	yes	no	unknown
2068	44	no	396	yes	yes	unknown
2069	59	no	10	yes	no	unknown
2070	39	no	2887	yes	no	unknown
2071	42	no	0	no	no	unknown
2072	31	no	89	no	no	unknown
2073	29	no	50	yes	no	unknown
2074	39	no	29	yes	no	unknown
2075	44	no	420	yes	no	unknown
2076	49	no	114	yes	no	unknown
2077	39	no	365	yes	no	unknown
2078	27	no	0	yes	no	unknown
2079	56	no	-24	yes	no	unknown
2080	43	no	743	yes	no	unknown
2081	37	no	0	no	no	unknown
2082	54	no	99	yes	no	unknown
2083	38	no	22	yes	yes	unknown
2084	31	no	251	yes	no	unknown
2085	34	no	615	yes	no	unknown
2086	35	no	136	yes	no	unknown
2087	44	no	2167	yes	no	unknown
2088	30	no	309	yes	no	unknown
2089	51	no	221	yes	no	unknown
2090	37	no	321	yes	no	unknown
2091	39	no	-33	yes	no	unknown
2092	33	no	76	yes	no	unknown
2093	37	no	42	yes	no	unknown
2094	46	no	76	yes	no	unknown
2095	32	no	1293	yes	no	unknown
2096	43	no	526	yes	no	unknown
2097	59	no	873	yes	no	unknown
2098	46	no	40	yes	no	unknown
2099	47	no	117	yes	no	unknown
2100	31	no	671	yes	no	unknown
2101	30	no	145	yes	no	unknown
2102	38	no	1807	no	no	unknown
2103	44	no	-212	yes	yes	unknown
2104	52	no	133	yes	no	unknown
2105	29	no	566	no	no	unknown
2106	43	no	1924	yes	no	unknown
2107	47	no	145	yes	no	unknown
2108	43	no	487	yes	no	unknown
2109	52	no	-57	yes	no	unknown
2110	32	no	81	yes	no	unknown
2111	40	no	-227	yes	no	unknown
2112	57	no	2710	yes	yes	unknown
2113	30	no	98	yes	no	unknown
2114	48	no	1230	yes	yes	unknown
2115	46	no	78	yes	yes	unknown
2116	59	no	137	yes	yes	unknown
2117	50	yes	354	yes	no	unknown
2118	50	no	149	yes	no	unknown
2119	33	no	126	yes	no	unknown
2120	39	no	0	yes	no	unknown
2121	57	no	8266	yes	no	unknown
2122	49	no	51	yes	no	unknown
2123	41	no	258	yes	no	unknown
2124	43	no	117	yes	no	unknown
2125	29	no	199	yes	yes	unknown
2126	56	no	219	yes	no	unknown
2127	46	no	1571	yes	no	unknown
2128	42	no	223	yes	no	unknown
2129	36	no	-79	no	no	unknown
2130	29	no	321	yes	no	unknown
2131	43	no	2527	yes	no	unknown
2132	48	no	5	yes	no	unknown
2133	38	no	20	yes	no	unknown
2134	46	no	1045	yes	yes	unknown
2135	44	no	1	yes	no	unknown
2136	28	no	3	yes	no	unknown
2137	28	no	-55	yes	no	unknown
2138	36	no	141	yes	no	unknown
2139	37	no	374	yes	no	unknown
2140	56	no	93	yes	no	unknown
2141	46	no	460	yes	no	unknown
2142	34	no	78	yes	no	unknown
2143	32	no	135	yes	no	unknown
2144	33	no	367	yes	yes	unknown
2145	36	no	248	yes	no	unknown
2146	35	no	630	yes	no	unknown
2147	44	no	-30	yes	no	unknown
2148	37	no	157	yes	no	unknown
2149	48	no	268	yes	no	unknown
2150	38	no	164	yes	no	unknown
2151	44	no	-97	yes	no	unknown
2152	31	no	53	yes	no	unknown
2153	35	no	788	yes	no	unknown
2154	54	no	1904	yes	yes	unknown
2155	28	no	260	yes	no	unknown
2156	38	no	447	yes	no	unknown
2157	48	no	720	yes	no	unknown
2158	31	no	2827	yes	no	unknown
2159	59	no	0	no	no	unknown
2160	29	no	1117	yes	no	unknown
2161	28	no	597	yes	no	unknown
2162	50	no	362	yes	no	unknown
2163	31	no	120	yes	no	unknown
2164	32	no	89	yes	yes	unknown
2165	30	no	442	yes	no	unknown
2166	32	no	111	yes	no	unknown
2167	29	no	247	yes	no	unknown
2168	30	no	1	yes	no	unknown
2169	34	no	6	yes	no	unknown
2170	34	yes	-947	yes	no	unknown
2171	41	no	191	yes	no	unknown
2172	36	no	-147	yes	no	unknown
2173	31	no	703	yes	no	unknown
2174	39	no	70	no	no	unknown
2175	36	no	83	yes	no	unknown
2176	39	no	125	yes	no	unknown
2177	37	no	190	yes	yes	unknown
2178	52	no	46	yes	no	unknown
2179	25	no	1348	yes	no	unknown
2180	42	no	420	yes	no	unknown
2181	27	no	96	yes	no	unknown
2182	42	no	271	yes	no	unknown
2183	29	no	1320	yes	yes	unknown
2184	38	no	54	yes	no	unknown
2185	42	no	198	yes	no	unknown
2186	35	no	1094	yes	no	unknown
2187	41	no	141	yes	yes	unknown
2188	57	no	207	yes	no	unknown
2189	36	no	-206	yes	no	unknown
2190	56	no	177	yes	no	unknown
2191	33	no	176	yes	no	unknown
2192	41	no	-413	yes	no	unknown
2193	33	no	-81	yes	no	unknown
2194	35	no	3837	yes	no	unknown
2195	43	no	870	yes	yes	unknown
2196	36	no	206	yes	no	unknown
2197	37	no	316	yes	no	unknown
2198	51	yes	57	yes	yes	unknown
2199	28	no	1	yes	no	unknown
2200	43	yes	-7	no	no	unknown
2201	32	no	611	yes	no	unknown
2202	36	no	157	yes	no	unknown
2203	33	no	233	yes	no	unknown
2204	39	no	419	yes	yes	unknown
2205	28	no	134	yes	no	unknown
2206	26	no	2087	no	no	unknown
2207	40	no	103	yes	no	unknown
2208	44	no	281	yes	no	unknown
2209	34	no	133	yes	no	unknown
2210	47	no	1865	yes	no	unknown
2211	55	no	325	yes	no	unknown
2212	48	no	-18	yes	no	unknown
2213	36	no	49	yes	no	unknown
2214	31	no	7444	yes	yes	unknown
2215	30	no	59	yes	yes	unknown
2216	46	no	45	yes	no	unknown
2217	30	no	387	yes	no	unknown
2218	32	no	5	yes	yes	unknown
2219	48	no	71	yes	no	unknown
2220	48	no	96	yes	no	unknown
2221	36	no	72	yes	no	unknown
2222	41	no	1715	yes	no	unknown
2223	49	no	181	yes	no	unknown
2224	26	yes	20	yes	no	unknown
2225	38	no	65	yes	no	unknown
2226	27	no	81	yes	no	unknown
2227	51	no	226	yes	yes	unknown
2228	33	no	1128	yes	no	unknown
2229	53	no	582	yes	no	unknown
2230	36	no	5611	yes	no	unknown
2231	48	no	177	yes	no	unknown
2232	27	no	181	yes	no	unknown
2233	42	no	0	yes	no	unknown
2234	61	no	734	yes	no	unknown
2235	31	no	322	yes	no	unknown
2236	37	no	134	yes	no	unknown
2237	34	no	10350	yes	no	unknown
2238	55	no	84	yes	no	unknown
2239	24	no	620	yes	no	unknown
2240	41	no	254	yes	no	unknown
2241	34	no	0	yes	no	unknown
2242	29	no	5903	yes	no	unknown
2243	42	no	134	yes	yes	unknown
2244	45	no	1381	yes	no	unknown
2245	49	no	104	yes	no	unknown
2246	26	no	318	yes	no	unknown
2247	35	no	2151	yes	no	unknown
2248	49	no	-8	yes	no	unknown
2249	44	no	185	yes	no	unknown
2250	41	no	1773	no	no	unknown
2251	50	no	40	yes	no	unknown
2252	58	no	44	yes	no	unknown
2253	43	no	0	yes	no	unknown
2254	34	no	0	yes	no	unknown
2255	57	no	3058	yes	no	unknown
2256	43	no	130	yes	no	unknown
2257	38	no	507	yes	no	unknown
2258	35	no	844	yes	no	unknown
2259	49	no	458	yes	no	unknown
2260	33	yes	-744	yes	no	unknown
2261	60	no	-2	yes	no	unknown
2262	33	no	129	yes	no	unknown
2263	33	no	411	yes	no	unknown
2264	47	no	643	yes	no	unknown
2265	37	no	391	yes	no	unknown
2266	34	no	80	yes	yes	unknown
2267	32	no	10	yes	no	unknown
2268	36	no	114	yes	yes	unknown
2269	40	no	1	yes	no	unknown
2270	57	no	1341	yes	no	unknown
2271	48	no	4	yes	no	unknown
2272	26	no	2770	yes	no	unknown
2273	30	no	5956	yes	no	unknown
2274	41	no	55	yes	no	unknown
2275	30	no	131	yes	no	unknown
2276	35	no	1942	yes	no	unknown
2277	36	no	298	yes	no	unknown
2278	52	no	291	no	no	unknown
2279	45	no	85	yes	no	unknown
2280	35	no	797	yes	no	unknown
2281	46	no	152	yes	no	unknown
2282	39	no	481	yes	no	unknown
2283	38	no	66	yes	no	unknown
2284	38	no	4586	yes	no	unknown
2285	31	no	1798	yes	no	unknown
2286	39	no	220	yes	no	unknown
2287	32	no	715	yes	no	unknown
2288	32	no	442	yes	no	unknown
2289	26	no	85	yes	no	unknown
2290	35	no	319	yes	no	unknown
2291	26	no	-29	yes	no	unknown
2292	33	no	303	no	no	unknown
2293	41	no	2398	yes	no	unknown
2294	30	no	31	no	no	unknown
2295	36	no	1832	yes	no	unknown
2296	46	no	2019	yes	no	unknown
2297	30	no	3	yes	no	unknown
2298	46	no	397	no	no	unknown
2299	38	no	1161	yes	no	unknown
2300	24	no	777	yes	no	unknown
2301	41	no	47	yes	no	unknown
2302	28	no	-58	yes	no	unknown
2303	55	no	1513	yes	no	unknown
2304	40	no	121	no	no	unknown
2305	38	no	904	yes	no	unknown
2306	40	no	697	yes	no	unknown
2307	54	no	841	yes	no	unknown
2308	49	no	7317	yes	no	unknown
2309	44	no	-95	yes	no	unknown
2310	32	no	751	yes	no	unknown
2311	36	no	250	yes	no	unknown
2312	35	no	365	yes	no	unknown
2313	31	no	1315	yes	no	unknown
2314	34	no	65	yes	no	unknown
2315	36	no	1852	no	no	unknown
2316	44	no	-84	yes	no	unknown
2317	44	no	36	yes	no	unknown
2318	51	no	125	yes	no	unknown
2319	36	no	0	no	no	unknown
2320	37	no	105	yes	no	unknown
2321	31	no	432	yes	no	unknown
2322	42	no	555	yes	no	unknown
2323	55	no	-24	yes	no	unknown
2324	57	no	2261	yes	no	unknown
2325	33	no	804	yes	yes	unknown
2326	44	yes	-617	yes	no	unknown
2327	30	no	-1	yes	no	unknown
2328	37	no	237	yes	no	unknown
2329	32	no	514	yes	no	unknown
2330	33	no	1988	yes	no	unknown
2331	31	no	491	yes	no	unknown
2332	46	no	675	yes	no	unknown
2333	34	no	177	yes	no	unknown
2334	51	no	340	yes	no	unknown
2335	49	no	230	yes	no	unknown
2336	52	yes	0	no	no	unknown
2337	43	no	2331	yes	no	unknown
2338	35	no	0	yes	no	unknown
2339	27	no	217	yes	no	unknown
2340	43	no	186	yes	no	unknown
2341	49	no	168	yes	yes	unknown
2342	50	no	145	yes	no	unknown
2343	33	no	140	yes	no	unknown
2344	49	no	-22	yes	no	unknown
2345	50	no	389	yes	no	unknown
2346	42	no	323	yes	yes	unknown
2347	28	no	6	yes	no	unknown
2348	41	no	225	yes	yes	unknown
2349	34	no	142	yes	no	unknown
2350	58	no	5	no	no	unknown
2351	46	no	174	yes	yes	unknown
2352	46	no	-768	yes	no	unknown
2353	42	no	30	no	no	unknown
2354	40	no	968	yes	yes	unknown
2355	42	no	47	yes	yes	unknown
2356	33	no	0	yes	yes	unknown
2357	27	no	91	yes	no	unknown
2358	43	no	-77	yes	no	unknown
2359	28	no	486	yes	no	unknown
2360	34	no	341	yes	no	unknown
2361	37	no	50	yes	no	unknown
2362	41	no	205	yes	no	unknown
2363	39	no	762	yes	no	unknown
2364	37	no	31	yes	no	unknown
2365	41	yes	-581	yes	no	unknown
2366	36	no	-45	yes	no	unknown
2367	51	no	0	no	no	unknown
2368	28	no	120	yes	yes	unknown
2369	31	no	335	yes	no	unknown
2370	33	no	-232	yes	no	unknown
2371	28	no	785	yes	no	unknown
2372	31	no	28	yes	no	unknown
2373	43	no	2067	yes	no	unknown
2374	48	no	448	yes	no	unknown
2375	26	no	37	yes	no	unknown
2376	34	no	301	yes	no	unknown
2377	38	no	668	no	no	unknown
2378	51	no	115	yes	yes	unknown
2379	49	no	275	no	no	unknown
2380	60	no	414	no	no	unknown
2381	32	no	3	yes	no	unknown
2382	36	no	496	no	no	unknown
2383	28	no	150	yes	no	unknown
2384	34	no	163	no	no	unknown
2385	40	no	1322	yes	no	unknown
2386	33	no	1713	yes	no	unknown
2387	37	no	242	yes	no	unknown
2388	40	no	-29	no	no	unknown
2389	59	no	381	yes	no	unknown
2390	39	no	82	yes	no	unknown
2391	28	no	21	yes	no	unknown
2392	30	no	1801	yes	no	unknown
2393	40	no	640	yes	yes	unknown
2394	28	no	113	yes	no	unknown
2395	39	no	1042	yes	no	unknown
2396	44	no	240	yes	no	unknown
2397	39	no	-244	yes	no	unknown
2398	30	no	70	yes	yes	unknown
2399	35	no	-339	yes	no	unknown
2400	31	no	59	yes	no	unknown
2401	47	no	1222	yes	no	unknown
2402	26	no	-41	yes	no	unknown
2403	25	no	0	yes	no	unknown
2404	42	no	6	yes	no	unknown
2405	30	no	4	yes	no	unknown
2406	28	no	20	yes	yes	unknown
2407	46	no	846	yes	no	unknown
2408	43	no	338	yes	no	unknown
2409	38	no	90	yes	yes	unknown
2410	31	no	406	yes	no	unknown
2411	29	no	2	no	no	unknown
2412	34	no	2211	no	no	unknown
2413	40	no	87	yes	no	unknown
2414	30	no	178	yes	no	unknown
2415	44	no	185	yes	yes	unknown
2416	38	no	-210	yes	no	unknown
2417	43	no	388	yes	no	unknown
2418	32	no	1	yes	no	unknown
2419	33	yes	879	yes	no	unknown
2420	32	no	214	yes	no	unknown
2421	40	no	698	yes	no	unknown
2422	34	no	1601	yes	no	unknown
2423	30	no	717	yes	no	unknown
2424	53	no	255	yes	no	unknown
2425	39	no	375	yes	no	unknown
2426	46	no	587	yes	no	unknown
2427	32	no	644	yes	yes	unknown
2428	60	no	0	yes	no	unknown
2429	40	no	-275	yes	no	unknown
2430	47	no	116	yes	no	unknown
2431	25	no	37	yes	yes	unknown
2432	44	no	753	yes	no	unknown
2433	38	no	162	yes	no	unknown
2434	45	no	984	yes	no	unknown
2435	34	no	199	yes	no	unknown
2436	36	no	241	yes	no	unknown
2437	30	no	648	yes	yes	unknown
2438	35	no	907	yes	yes	unknown
2439	39	no	6322	no	no	unknown
2440	46	no	125	yes	yes	unknown
2441	36	no	90	yes	no	unknown
2442	22	no	54	yes	yes	unknown
2443	26	no	-132	no	no	unknown
2444	48	no	267	no	no	unknown
2445	32	no	289	yes	no	unknown
2446	58	no	613	yes	no	unknown
2447	57	no	618	yes	no	unknown
2448	53	no	1786	yes	no	unknown
2449	29	no	607	yes	yes	unknown
2450	34	no	586	yes	yes	unknown
2451	32	no	459	yes	no	unknown
2452	55	no	298	yes	no	unknown
2453	50	no	134	no	no	unknown
2454	43	no	34	yes	no	unknown
2455	44	no	1378	yes	no	unknown
2456	27	no	417	yes	yes	unknown
2457	35	no	25	yes	no	unknown
2458	45	no	22	yes	no	unknown
2459	35	no	398	yes	no	unknown
2460	49	no	1164	yes	no	unknown
