CustID,age,job,marital,education
1915,57,self-employed,married,primary
1916,43,admin.,single,secondary
1917,40,services,single,tertiary
1918,28,blue-collar,single,secondary
1919,38,blue-collar,married,unknown
1920,37,unemployed,divorced,secondary
1921,44,admin.,married,secondary
1922,41,technician,married,secondary
1923,37,self-employed,married,tertiary
1924,30,services,single,tertiary
1925,32,blue-collar,married,secondary
1926,30,management,single,tertiary
1927,35,services,married,secondary
1928,55,blue-collar,married,secondary
1929,52,blue-collar,married,secondary
1930,33,admin.,married,secondary
1931,55,retired,married,primary
1932,33,blue-collar,married,secondary
1933,40,blue-collar,married,secondary
1934,39,blue-collar,married,secondary
1935,54,blue-collar,married,secondary
1936,39,blue-collar,married,primary
1937,49,blue-collar,married,secondary
1938,52,admin.,married,secondary
1939,27,management,single,tertiary
1940,26,services,married,secondary
1941,40,blue-collar,married,secondary
1942,47,blue-collar,married,secondary
1943,31,services,single,secondary
1944,53,blue-collar,single,secondary
1945,31,services,married,secondary
1946,33,admin.,married,secondary
1947,35,services,married,secondary
1948,46,entrepreneur,married,unknown
1949,31,management,married,secondary
1950,35,technician,single,secondary
1951,29,management,married,secondary
1952,51,technician,married,secondary
1953,33,blue-collar,married,primary
1954,37,management,married,tertiary
1955,43,admin.,single,unknown
1956,42,technician,married,tertiary
1957,28,blue-collar,married,secondary
1958,57,retired,married,secondary
1959,38,services,married,secondary
1960,39,blue-collar,married,primary
1961,36,technician,married,tertiary
1962,57,retired,married,tertiary
1963,44,management,married,unknown
1964,48,services,divorced,secondary
1965,46,blue-collar,married,primary
1966,43,admin.,married,secondary
1967,49,services,married,secondary
1968,29,services,single,secondary
1969,53,blue-collar,married,secondary
1970,30,services,single,secondary
1971,41,management,divorced,secondary
1972,33,technician,married,secondary
1973,47,blue-collar,married,primary
1974,58,retired,married,secondary
1975,31,unemployed,married,secondary
1976,38,admin.,single,secondary
1977,60,retired,married,secondary
1978,33,management,single,tertiary
1979,33,unemployed,single,tertiary
1980,52,admin.,married,primary
1981,42,blue-collar,married,primary
1982,30,technician,single,secondary
1983,33,entrepreneur,divorced,tertiary
1984,46,admin.,divorced,secondary
1985,51,blue-collar,married,primary
1986,40,unemployed,single,secondary
1987,50,admin.,married,secondary
1988,42,entrepreneur,married,tertiary
1989,38,technician,married,secondary
1990,36,admin.,single,primary
1991,37,unemployed,divorced,primary
1992,33,management,married,tertiary
1993,38,blue-collar,single,secondary
1994,52,blue-collar,married,tertiary
1995,29,blue-collar,married,secondary
1996,37,blue-collar,married,primary
1997,34,admin.,married,secondary
1998,43,blue-collar,married,primary
1999,49,services,married,secondary
2000,33,technician,single,secondary
2001,47,admin.,married,unknown
2002,50,technician,married,secondary
2003,30,blue-collar,single,primary
2004,44,services,married,primary
2005,44,blue-collar,divorced,secondary
2006,30,services,single,secondary
2007,40,blue-collar,married,unknown
2008,41,blue-collar,married,unknown
2009,34,blue-collar,married,primary
2010,53,services,married,primary
2011,35,blue-collar,married,primary
2012,34,technician,divorced,secondary
2013,39,admin.,single,secondary
2014,39,management,single,tertiary
2015,52,services,divorced,secondary
2016,34,blue-collar,married,secondary
2017,37,blue-collar,divorced,primary
2018,39,admin.,married,secondary
2019,52,entrepreneur,divorced,primary
2020,35,blue-collar,married,primary
2021,36,entrepreneur,married,tertiary
2022,48,technician,married,secondary
2023,31,admin.,divorced,secondary
2024,43,technician,divorced,tertiary
2025,43,blue-collar,single,primary
2026,39,blue-collar,married,secondary
2027,40,technician,married,primary
2028,58,management,married,tertiary
2029,31,blue-collar,married,primary
2030,41,blue-collar,married,secondary
2031,37,management,married,tertiary
2032,44,services,divorced,secondary
2033,37,technician,married,tertiary
2034,39,blue-collar,married,primary
2035,41,blue-collar,single,secondary
2036,52,blue-collar,divorced,primary
2037,29,blue-collar,single,primary
2038,60,blue-collar,divorced,secondary
2039,32,technician,married,secondary
2040,50,services,single,primary
2041,56,blue-collar,married,primary
2042,48,admin.,married,secondary
2043,29,blue-collar,married,primary
2044,40,blue-collar,married,secondary
2045,42,admin.,divorced,secondary
2046,34,blue-collar,married,secondary
2047,23,management,single,tertiary
2048,30,technician,single,tertiary
2049,51,management,married,primary
2050,52,technician,single,secondary
2051,45,technician,married,secondary
2052,41,blue-collar,married,secondary
2053,27,student,single,secondary
2054,50,blue-collar,married,secondary
2055,36,blue-collar,married,primary
2056,46,blue-collar,married,primary
2057,44,blue-collar,married,primary
2058,47,blue-collar,married,secondary
2059,40,blue-collar,married,secondary
2060,36,services,single,secondary
2061,46,blue-collar,married,secondary
2062,58,technician,married,secondary
2063,30,technician,divorced,tertiary
2064,43,blue-collar,married,secondary
2065,29,services,single,secondary
2066,41,management,married,tertiary
2067,44,entrepreneur,married,primary
2068,44,services,divorced,secondary
2069,59,blue-collar,married,primary
2070,39,management,single,unknown
2071,42,management,married,secondary
2072,31,admin.,married,secondary
2073,29,unknown,single,primary
2074,39,blue-collar,single,secondary
2075,44,blue-collar,married,primary
2076,49,services,single,primary
2077,39,housemaid,married,secondary
2078,27,blue-collar,single,secondary
2079,56,management,married,primary
2080,43,technician,married,tertiary
2081,37,self-employed,married,primary
2082,54,technician,single,secondary
2083,38,blue-collar,married,secondary
2084,31,blue-collar,married,primary
2085,34,blue-collar,married,secondary
2086,35,admin.,married,primary
2087,44,blue-collar,single,unknown
2088,30,blue-collar,married,secondary
2089,51,technician,married,secondary
2090,37,blue-collar,married,primary
2091,39,blue-collar,married,tertiary
2092,33,management,single,tertiary
2093,37,management,divorced,tertiary
2094,46,blue-collar,single,secondary
2095,32,admin.,married,secondary
2096,43,entrepreneur,married,primary
2097,59,housemaid,divorced,unknown
2098,46,admin.,married,primary
2099,47,blue-collar,married,primary
2100,31,services,single,secondary
2101,30,blue-collar,married,primary
2102,38,blue-collar,married,primary
2103,44,blue-collar,single,secondary
2104,52,technician,married,unknown
2105,29,services,single,secondary
2106,43,admin.,married,tertiary
2107,47,technician,married,primary
2108,43,blue-collar,married,primary
2109,52,blue-collar,divorced,primary
2110,32,services,single,secondary
2111,40,admin.,single,secondary
2112,57,technician,divorced,secondary
2113,30,services,divorced,secondary
2114,48,blue-collar,married,secondary
2115,46,blue-collar,married,secondary
2116,59,retired,divorced,primary
2117,50,blue-collar,married,primary
2118,50,blue-collar,divorced,primary
2119,33,blue-collar,divorced,secondary
2120,39,technician,single,unknown
2121,57,retired,divorced,secondary
2122,49,blue-collar,married,unknown
2123,41,blue-collar,married,primary
2124,43,technician,married,primary
2125,29,management,married,tertiary
2126,56,services,married,primary
2127,46,technician,married,secondary
2128,42,blue-collar,married,primary
2129,36,blue-collar,married,primary
2130,29,services,married,primary
2131,43,admin.,single,secondary
2132,48,admin.,married,secondary
2133,38,blue-collar,single,primary
2134,46,blue-collar,married,secondary
2135,44,blue-collar,married,secondary
2136,28,management,married,tertiary
2137,28,blue-collar,married,primary
2138,36,technician,divorced,secondary
2139,37,blue-collar,married,secondary
2140,56,management,married,primary
2141,46,blue-collar,single,tertiary
2142,34,services,divorced,secondary
2143,32,entrepreneur,married,secondary
2144,33,technician,married,secondary
2145,36,services,single,secondary
2146,35,services,married,secondary
2147,44,admin.,single,secondary
2148,37,technician,married,secondary
2149,48,admin.,divorced,secondary
2150,38,blue-collar,married,secondary
2151,44,technician,married,secondary
2152,31,admin.,divorced,secondary
2153,35,management,divorced,tertiary
2154,54,technician,divorced,secondary
2155,28,admin.,single,secondary
2156,38,unemployed,married,primary
2157,48,technician,married,secondary
2158,31,blue-collar,married,tertiary
2159,59,retired,married,unknown
2160,29,admin.,single,secondary
2161,28,blue-collar,married,secondary
2162,50,blue-collar,married,primary
2163,31,self-employed,single,tertiary
2164,32,admin.,single,secondary
2165,30,services,married,secondary
2166,32,management,single,tertiary
2167,29,technician,single,secondary
2168,30,admin.,divorced,secondary
2169,34,management,married,primary
2170,34,blue-collar,single,secondary
2171,41,blue-collar,married,primary
2172,36,blue-collar,married,secondary
2173,31,technician,single,tertiary
2174,39,blue-collar,married,primary
2175,36,technician,married,secondary
2176,39,blue-collar,married,secondary
2177,37,blue-collar,married,primary
2178,52,blue-collar,married,secondary
2179,25,management,single,tertiary
2180,42,technician,married,secondary
2181,27,services,divorced,secondary
2182,42,blue-collar,married,primary
2183,29,admin.,divorced,secondary
2184,38,blue-collar,married,primary
2185,42,entrepreneur,married,primary
2186,35,self-employed,married,primary
2187,41,management,married,tertiary
2188,57,retired,married,primary
2189,36,blue-collar,married,secondary
2190,56,management,divorced,tertiary
2191,33,blue-collar,divorced,primary
2192,41,entrepreneur,divorced,tertiary
2193,33,blue-collar,married,primary
2194,35,management,divorced,tertiary
2195,43,management,married,tertiary
2196,36,admin.,single,secondary
2197,37,technician,married,secondary
2198,51,management,married,primary
2199,28,housemaid,divorced,primary
2200,43,blue-collar,married,secondary
2201,32,blue-collar,single,primary
2202,36,entrepreneur,single,secondary
2203,33,unemployed,single,secondary
2204,39,admin.,married,secondary
2205,28,blue-collar,married,secondary
2206,26,technician,single,secondary
2207,40,technician,married,tertiary
2208,44,housemaid,married,secondary
2209,34,management,married,tertiary
2210,47,blue-collar,married,primary
2211,55,blue-collar,single,tertiary
2212,48,blue-collar,divorced,primary
2213,36,blue-collar,single,primary
2214,31,management,single,tertiary
2215,30,management,single,tertiary
2216,46,blue-collar,married,primary
2217,30,admin.,single,secondary
2218,32,blue-collar,single,secondary
2219,48,blue-collar,single,unknown
2220,48,admin.,single,secondary
2221,36,services,single,tertiary
2222,41,admin.,single,secondary
2223,49,admin.,single,primary
2224,26,blue-collar,married,secondary
2225,38,management,married,secondary
2226,27,student,single,secondary
2227,51,retired,married,secondary
